Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL1376358,,0,189.26,0,2.77,M084,CCCCNc1nc2ccccc2[nH]1,IC50,'=',61010,nM,4.21,,,UO_0000065,22.27,0.41,1.44,10.35,FALSE,CHEMBL2401047,Inhibition of human BuChE using butyrylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2396588,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL3093799,,0,466.26,0,4.07,9,[Br-].[Br-].C(CCC[n+]1ccccc1)CCC[n+]2cccc3ccccc23,IC50,'=',2200,nM,5.66,,,UO_0000065,18.46,0.34,1.59,72.91,FALSE,CHEMBL3095603,Inhibition of human plasmatic BChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,Donepezil,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,IC50,'=',2000,nM,5.7,,,UO_0000065,15.02,0.28,1.34,14.7,FALSE,CHEMBL2319649,Inhibition of butyrylcholinesterase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2311409,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL1783529,,0,510.64,1,4.87,9a,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)COC(=N[C@H]5CC[C@@]46C[C@@]36C(=O)C[C@]12C)C(F)(F)F)N(C)C,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL1783530,,0,502.72,2,5.05,9b,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)COC(=N[C@H]5CC[C@@]46C[C@@]36C(=O)C[C@]12C)C(C)(C)F)N(C)C,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL1783534,,0,480.74,1,5.54,25,CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)C=C1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]6(C)CC5=O,IC50,'=',679,nM,6.17,,,UO_0000065,12.83,0.24,0.63,11.66,FALSE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL464538,,0,566.42,1,5.33,BW-28C51,[Br-].[Br-].C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,IC50,'=',48000,nM,4.32,,,UO_0000065,10.62,0.2,-1.01,25.3,FALSE,CHEMBL861175,Anticholinesterase activity against human plasma BChE,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1146079,1,Scientific Literature,J. Med. Chem.,2006,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,(-)-physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',15,nM,7.82,,,UO_0000065,28.41,0.53,6.05,17.46,FALSE,CHEMBL884137,Inhibitory activity against Butyrylcholinesterase in plasma,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1124889,1,Scientific Literature,J. Med. Chem.,1990,
CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',23,nM,7.64,,,UO_0000065,38.52,0.7,4.94,19.63,TRUE,CHEMBL1772320,Inhibition of human BChE after 20 mins using butyrylthiocholine iodide as a substrate by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1770085,1,Scientific Literature,J. Med. Chem.,2011,
CHEMBL3216555,,0,759.52,2,10.44,(+/-)-8b,Cl.Cl.Cl.Cl.CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57,IC50,'=',73.3,nM,7.13,,,UO_0000065,11.63,0.23,-3.31,14.32,FALSE,CHEMBL2015199,Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2010698,1,Scientific Literature,J. Med. Chem.,2012,
CHEMBL3116292,,0,459.51,1,6.88,16,[O-][N+](=O)c1ccc2c(c1)c(OCc3cccc4ccccc34)nn2Cc5cccc6ccccc56,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3119241,Inhibition of human BuChE using butyrylthiocholine as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3112400,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3116279,,0,314.39,0,4.66,2,C(Oc1nn(Cc2ccccc2)c3ccccc13)c4ccccc4,IC50,'>',25000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3119241,Inhibition of human BuChE using butyrylthiocholine as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3112400,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3127382,,0,544.74,2,8.66,S2,CC(=CCc1c(O)c(\C=N\CCCCCNc2c3CCCCc3nc4ccccc24)cc5c6ccccc6[nH]c15)C,IC50,'=',19370,nM,4.71,,,UO_0000065,8.65,0.16,-3.95,6.43,FALSE,CHEMBL3129628,Inhibition of BuChE in human serum using butyrylthiocholine iodide as substrate measured every 30s for 5 mins by Ellman's spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124749,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3093797,,0,508.34,1,5.24,7,[Br-].[Br-].C(CCCCC[n+]1ccc2ccccc2c1)CCCC[n+]3ccccc3,IC50,'=',370,nM,6.43,,,UO_0000065,18.45,0.34,1.19,82.88,FALSE,CHEMBL3095603,Inhibition of human plasmatic BChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL3093796,,0,494.32,0,4.85,6,[Br-].[Br-].C(CCCC[n+]1ccccc1)CCCC[n+]2ccc3ccccc3c2,IC50,'=',350,nM,6.46,,,UO_0000065,19.3,0.35,1.61,83.19,FALSE,CHEMBL3095603,Inhibition of human plasmatic BChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL3093795,,0,480.29,0,4.46,5,[Br-].[Br-].C(CCCC[n+]1ccc2ccccc2c1)CCC[n+]3ccccc3,IC50,'=',7700,nM,5.11,,,UO_0000065,15.96,0.29,0.65,65.9,FALSE,CHEMBL3095603,Inhibition of human plasmatic BChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL2088785,,0,374.49,0,3.51,7,Nc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N,IC50,'=',6600,nM,5.18,,,UO_0000065,13.83,0.25,1.67,5.09,FALSE,CHEMBL2090207,Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2086277,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2088786,,0,388.52,0,3.9,8,Nc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N,IC50,'=',1700,nM,5.77,,,UO_0000065,14.85,0.27,1.87,5.67,FALSE,CHEMBL2090207,Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2086277,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,Donepezil,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,IC50,'=',2500,nM,5.6,,,UO_0000065,14.76,0.27,1.24,14.45,TRUE,CHEMBL2090207,Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2086277,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL1773478,,0,443.59,0,4.83,7a,CCN(CC)CC(=O)Nc1ccc(cc1)C(=O)c2ccc(CN(C)Cc3ccccc3)cc2,IC50,'=',144000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1775597,Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1773070,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL1773480,,0,457.57,0,3.82,7c,CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(NC(=O)CN4CCOCC4)cc3,IC50,'=',179000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1775597,Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1773070,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL1773490,,0,500.73,2,7.22,19a,CCN(CC)CCCCCCCOc1ccc(cc1)C(=O)c2ccc(CN(C)Cc3ccccc3)cc2,IC50,'=',23000,nM,4.64,,,UO_0000065,9.26,0.17,-2.58,14.15,FALSE,CHEMBL1775597,Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1773070,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL1783535,,0,482.75,1,5.76,27,CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CC1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]6(C)CC5=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL636,RIVASTIGMINE,4,250.34,0,2.76,Rivastigmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1770553,,0,630.88,2,6.01,7,O=C1C=C(NCCCCCCNCc2nc3ccccc3s2)C(=O)C=C1NCCCCCCNCc4nc5ccccc5s4,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1771989,Inhibition of human serum BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1770071,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL1773484,,0,458.6,0,4.65,16c,CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(OCCCN4CCOCC4)cc3,IC50,'=',21000,nM,4.68,,,UO_0000065,10.2,0.19,0.03,11.13,FALSE,CHEMBL1775597,Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1773070,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL4077932,,0,505.41,2,5.8,6i,CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(Br)c4)c5ccccc5,IC50,'=',1350,nM,5.87,,,UO_0000065,11.61,0.24,0.07,7.89,FALSE,CHEMBL4006657,Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4004847,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4098455,,0,445.99,0,3.4,BD-11,Cl.CCN(C)C(=O)Oc1cc(OC(=O)N(C)CC)cc(c1)C(O)CNC(C)(C)CC,Inhibition,,,,,,Dose-dependent effect,,,,,,FALSE,CHEMBL4007546,Inhibition of human plasma BuChE using S-butyrylthiocholine iodide as substrate preincubated with enzyme followed by substrate addition,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4007382,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL521589,BAMBUTEROL,3,367.45,0,2.23,BMB,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,K,'=',0.409,/hr,,Non standard unit for type,,,,,,,FALSE,CHEMBL4007548,Irreversible inhibition of human plasma BuChE assessed as decarbamylation rate constant at 100 nM using S-butyrylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition measured after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4007382,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL2425416,,0,330.33,0,-0.4,13,O=C1NC(=O)C(=CNNC(=S)Nc2ccc(cc2)C#N)C(=O)N1,IC50,'=',231610,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL2429131,Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2424571,1,Scientific Literature,Med Chem Res,2013,
CHEMBL2425412,,0,400.28,0,0.65,9,Brc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1,IC50,'=',68410,nM,4.17,,,UO_0000065,10.4,0.26,3.51,4.42,FALSE,CHEMBL2429131,Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2424571,1,Scientific Literature,Med Chem Res,2013,
CHEMBL3126005,,0,195.24,0,1.4,TAB2OH,C[N+](C)(C)c1cccc(O)c1\C=N\O,K,'=',1.6,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130295,Reactivation of cyclosarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3126016,,0,139.16,0,0.71,RS-115C,CCn1ccnc1\C=N\O,K,'=',0.59,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130295,Reactivation of cyclosarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3125875,,0,181.24,0,1.88,RS-113B,CCCCCn1ccnc1\C=N\O,K,'=',0.12,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3125874,,0,167.21,0,1.49,RS-115A,CCCCn1ccnc1\C=N\O,K,'=',0.22,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3126008,,0,149.15,0,0.32,9,O\N=C\c1nccn1CC#C,K,'=',0.0038,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL2386991,,0,192.17,0,0.66,4APMa,OC(=O)\C=C/C(=O)Nc1ccncc1,IC50,'=',656850,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL2389543,Inhibition of human serum BChE using butyrylthiolcholine iodide as substrate incubated for 20 mins prior to substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2384962,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL1689799,HEPTAPHYLLINE,0,279.34,0,4.35,Heptaphylline,CC(=CCc1c(O)c(C=O)cc2c3ccccc3[nH]c12)C,IC50,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3129628,Inhibition of BuChE in human serum using butyrylthiocholine iodide as substrate measured every 30s for 5 mins by Ellman's spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124749,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL1973869,,0,359.38,0,4.57,12,[O-][N+](=O)c1ccc2c(c1)c(OCc3ccccc3)nn2Cc4ccccc4,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3119241,Inhibition of human BuChE using butyrylthiocholine as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3112400,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL153,TROLOX,0,250.29,0,2.49,Trolox,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)O,IC50,'>',1000000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3635776,Inhibition of human plasmatic BChE using butyrylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured every 2 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3632576,1,Scientific Literature,J. Med. Chem.,2015,
CHEMBL3126019,,0,179.22,0,1.66,3,O\N=C\c1nccn1CCCC=C,K,'=',0.75,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL451825,METHOXIME BROMIDE,0,418.09,0,0.38,MMB4,[Br-].[Br-].O\N=C\c1cc[n+](C[n+]2ccc(\C=N\O)cc2)cc1,K,'=',0.021,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130296,Reactivation of paraoxon OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3126006,,0,357.24,0,0.97,TMB4,[Cl-].[Cl-].O\N=C\c1cc[n+](CCC[n+]2ccc(\C=N\O)cc2)cc1,K,'=',0.12,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL1783519,,0,659.94,2,6.34,36j,CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)CCN7C(=O)c8ccccc8C7=O)[C@@]6(C)CC5=O,IC50,'=',653,nM,6.18,,,UO_0000065,9.37,0.18,-0.15,6.85,FALSE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL2396905,,0,203.29,0,2.8,3,CCCCN(C)c1nc2ccccc2[nH]1,IC50,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL2401047,Inhibition of human BuChE using butyrylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2396588,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL2396904,,0,217.32,0,2.81,2,CCCCN(C)c1nc2ccccc2n1C,IC50,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL2401047,Inhibition of human BuChE using butyrylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2396588,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL3126018,,0,195.27,0,2.13,4,CC(C)(C)CCn1ccnc1\C=N\O,K,'=',0.31,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130297,Reactivation of sarin OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL3125876,,0,195.27,0,2.27,RS-113A,CCCCCCn1ccnc1\C=N\O,K,'=',0.085,/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL3130296,Reactivation of paraoxon OP-inactivated human plasma BChE assessed as reactivation rate constant using acetylthiocholine as substrate at 0.67 mM by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3124850,1,Scientific Literature,J. Med. Chem.,2014,
