"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL2019041","COc1cc2OC(=CC(=O)c2cc1OC)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",50,"nM",7.3,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,656.65,7.85
"CHEMBL2019044","Oc1ccc2OC(=CC(=O)c2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",1.5,"nM",8.82,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,612.6,7.54
"CHEMBL3769862","Clc1ccc2[Se]c3ccccc3Nc2c1","IC50","'='",4700,"nM",5.33,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3769338","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,280.62,NA
"CHEMBL3920567","CCN(C)C(=O)Oc1ccccc1C(=O)\C=C\c2ccc(O)cc2","IC50","'='",4370,"nM",5.36,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3868624","Inhibition of human serum BChE using S-Butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","Bioorg Med Chem",2017,325.36,3.74
"CHEMBL2425409","Fc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1","IC50","'='",57810,"nM",4.24,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2424571","Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method","Med Chem Res",2013,339.38,0.03
"CHEMBL3338995","CCN(CC)CCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",20120,"nM",4.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,337.46,4.69
"CHEMBL3339003","CCCN(CCC)CCCCCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",40740,"nM",4.39,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,407.6,6.64
"CHEMBL1914495","COc1ccc2nc3CCCCc3c(NC(CBr)C=C)c2c1","IC50","'='",78800,"nM",4.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1914376","Inhibition of human plasmatic BChE after 5 mins using spectrophotometer by Ellman's method","Bioorg. Med. Chem. Lett.",2011,361.28,4.48
"CHEMBL1761999","C(\C=C/C[n+]1cccc2ccccc12)[n+]3cccc4ccccc34","IC50","'='",800,"nM",6.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1759923","Inhibition of human plasmatic BChE by modified Ellman's method","Bioorg. Med. Chem. Lett.",2011,383.32,3.82
"CHEMBL1771549","C(c1cccc(c1)c2cccc(C[N+]34CCC(CC3)CC4)c2)[N+]56CCC(CC5)CC6","IC50","'='",36,"nM",7.44,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1770085","Inhibition of human BChE after 20 mins using butyrylthiocholine iodide as a substrate by Ellman's assay","J. Med. Chem.",2011,562.43,5.61
"CHEMBL3099500","CN(CCCCNc1c2CCCCc2nc3c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc4ccccc4)C(=O)N[C@@H](Cc5ccccc5)C(=O)OCc6ccccc6)cccc13)CCCNc7c8CCCCc8nc9ccccc79","Ki","'='",21.26,"nM",7.67,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3098022","Inhibition of human butyrylcholine esterase","ACS Med. Chem. Lett.",2013,1151.42,NA
"CHEMBL1770550","O=C1C=C(NCCCNCc2oc3ccccc3c2)C(=O)C=C1NCCCNCc4oc5ccccc5c4","IC50","'='",2600,"nM",5.58,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1770071","Inhibition of human serum BuChE","Bioorg. Med. Chem. Lett.",2011,512.61,3.94
"CHEMBL2159664","CC(=O)c1ccccc1NC(=O)c2ccc(OCCCCCC[n+]3ccccc3)cc2","Ki","'='",66,"nM",7.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157925","Inhibition of human recombinant BChE using acetylthiocholine as substrate","Bioorg. Med. Chem.",2012,497.43,5.07
"CHEMBL2159656","CN(C)c1cc[n+](CCCCOc2ccc(cc2)C(=O)NCCc3c[nH]c4ccccc34)cc1","Ki","'='",2360,"nM",5.63,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157925","Inhibition of human recombinant BChE using acetylthiocholine as substrate","Bioorg. Med. Chem.",2012,537.5,4.35
"CHEMBL1952067","CCCCCN1CC(C)(C)CN=C1\C=N\O","IC50","'='",68000,"nM",4.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1949498","Inhibition of human recombinant BChE using butyrylthiocholine as substrate after 20 mins by Ellman method","J. Med. Chem.",2012,261.8,2.38
"CHEMBL1643944","C(CCCCC[n+]1ccc2ccccc2c1)CCCC[n+]3ccc4ccccc4c3","IC50","'='",1600,"nM",5.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,558.4,6.39
"CHEMBL105537","C(CCCCCC[n+]1ccc2ccccc2c1)CCCCC[n+]3ccc4ccccc4c3","IC50","'='",100,"nM",7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,586.46,7.17
"CHEMBL602314","O=C(NCCc1ccccc1)N2c3ccccc3Sc4ccccc24","Ki","'='",190,"nM",6.72,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,346.46,5.24
"CHEMBL2147635","CC(C)(C)c1cc(c2OP(=O)(OC[C@H]3O[C@H](C[C@@H]3F)N4C=C(I)C(=O)NC4=O)OCc2c1F)C(C)(C)C","IC50","'='",19.8,"nM",7.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2146438","Inhibition of human BChE after 30 mins by microplate reader method","J. Med. Chem.",2012,654.38,5.23
"CHEMBL3628064","COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4ccc(F)cc4)cc3)c2c1","IC50","'='",7500,"nM",5.12,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3627616","Inhibition of human serum BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,484.37,3.62
"CHEMBL3642048","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCNc3c4CCCCc4nc5ccccc35)cc12","IC50","'='",2.07,"nM",8.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,527.67,5.64
"CHEMBL3277218","CCCCCCCCCCN1CCCC(C1)C(=O)NC","IC50","'='",34673.69,"nM",4.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3272258","Inhibition of butyrylcholinesterase (unknown origin)","J. Med. Chem.",1976,282.47,3.59
"CHEMBL3910142","Oc1cccc2ccc(CN(CC#C)C(CCC3CCN(Cc4ccccc4)CC3)C#N)nc12","Ki","'='",52.5,"nM",7.28,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3861952","Mixed-type inhibition of human recombinant BuChE expressed in HEK293 cells using S-butyrylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Lineweaver-Burk plot analysis","Eur J Med Chem",2016,452.6,4.96
"CHEMBL3093794","C(CCC[n+]1ccccc1)CCC[n+]2ccc3ccccc3c2","IC50","'='",1000,"nM",6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,466.26,4.07
"CHEMBL3752974","CC(C)NCc1cccc2[nH]c3ccccc3c12","IC50","'='",8100,"nM",5.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3751731","Inhibition of human BChE using BTC as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by Ellman's assay","Bioorg. Med. Chem.",2016,238.33,3.82
"CHEMBL3828293","CN(CCCCCOc1ccc2C=CC(=O)Oc2c1)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3","IC50","'='",1.23,"nM",8.91,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,556.7,6.98
"CHEMBL3828054","O=C(NCCCCCc1ccccc1)Oc2ccc(Cn3cc(COc4ccc5C=CC(=O)Oc5c4)nn3)cc2","IC50","'='",1.17,"nM",8.93,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,538.6,5.51
"CHEMBL440526","CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3C=CC(=O)Oc3c2)c1","IC50","'='",1.36,"nM",8.87,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,480.61,5.75
"CHEMBL2011483","CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCNc5c6CCCCc6nc7ccccc57","IC50","'='",24.6,"nM",7.61,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2010698","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry","J. Med. Chem.",2012,601.67,9.4
"CHEMBL3217208","CC1=C[C@@H]2C[C@H](C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCNc5c6CCCCc6nc7ccccc57","IC50","'='",139,"nM",6.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2010698","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry","J. Med. Chem.",2012,688.62,9.79
"CHEMBL2011487","CN(CCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5C6CC(Cc5nc7cc(Cl)ccc47)C=C(C)C6","IC50","'='",44.2,"nM",7.36,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2010698","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry","J. Med. Chem.",2012,630.71,8.55
"CHEMBL1376358","CCCCNc1nc2ccccc2[nH]1","IC50","'='",61010,"nM",4.21,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2396588","Inhibition of human BuChE using butyrylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method","Bioorg. Med. Chem.",2013,189.26,2.77
"CHEMBL3093799","C(CCC[n+]1ccccc1)CCC[n+]2cccc3ccccc23","IC50","'='",2200,"nM",5.66,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,466.26,4.07
"CHEMBL1783534","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)C=C1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]6(C)CC5=O","IC50","'='",679,"nM",6.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1781893","Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,480.74,5.54
"CHEMBL3216555","CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57","IC50","'='",73.3,"nM",7.13,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2010698","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry","J. Med. Chem.",2012,759.52,10.44
"CHEMBL3127382","CC(=CCc1c(O)c(\C=N\CCCCCNc2c3CCCCc3nc4ccccc24)cc5c6ccccc6[nH]c15)C","IC50","'='",19370,"nM",4.71,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3124749","Inhibition of BuChE in human serum using butyrylthiocholine iodide as substrate measured every 30s for 5 mins by Ellman's spectrophotometric method","Eur. J. Med. Chem.",2014,544.74,8.66
"CHEMBL3093797","C(CCCCC[n+]1ccc2ccccc2c1)CCCC[n+]3ccccc3","IC50","'='",370,"nM",6.43,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,508.34,5.24
"CHEMBL3093796","C(CCCC[n+]1ccccc1)CCCC[n+]2ccc3ccccc3c2","IC50","'='",350,"nM",6.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,494.32,4.85
"CHEMBL3093795","C(CCCC[n+]1ccc2ccccc2c1)CCC[n+]3ccccc3","IC50","'='",7700,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,480.29,4.46
"CHEMBL2088785","Nc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N","IC50","'='",6600,"nM",5.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2086277","Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method","Eur. J. Med. Chem.",2012,374.49,3.51
"CHEMBL2088786","Nc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N","IC50","'='",1700,"nM",5.77,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2086277","Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method","Eur. J. Med. Chem.",2012,388.52,3.9
"CHEMBL1773490","CCN(CC)CCCCCCCOc1ccc(cc1)C(=O)c2ccc(CN(C)Cc3ccccc3)cc2","IC50","'='",23000,"nM",4.64,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,500.73,7.22
"CHEMBL1773484","CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(OCCCN4CCOCC4)cc3","IC50","'='",21000,"nM",4.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,458.6,4.65
"CHEMBL4077932","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(Br)c4)c5ccccc5","IC50","'='",1350,"nM",5.87,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,505.41,5.8
"CHEMBL2425412","Brc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1","IC50","'='",68410,"nM",4.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2424571","Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method","Med Chem Res",2013,400.28,0.65
"CHEMBL1783519","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)CCN7C(=O)c8ccccc8C7=O)[C@@]6(C)CC5=O","IC50","'='",653,"nM",6.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1781893","Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,659.94,6.34
"CHEMBL51085","O=C1N([Se]c2ccccc12)c3ccccc3","IC50","'='",4600,"nM",5.34,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3769338","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,274.18,NA
"CHEMBL3764305","COc1ccc2CN(C)CC[C@@]34CCC(O)C[C@@H]3Oc1c24","IC50","'='",6120,"nM",5.21,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763108","Inhibition of BChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,289.37,2.07
"CHEMBL3763482","Cc1ccc2NC(=O)C3(C(=C(N)N(Cc4ccccc4)C(=C3[N+](=O)[O-])NCc5ccccc5)C#N)c2c1","IC50","'='",13490,"nM",4.87,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763108","Inhibition of BChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,492.54,3.63
"CHEMBL3764100","Cc1ccc2NC(=O)C3(C(=C(N)N4CCCNC4=C3[N+](=O)[O-])C#N)c2c1","IC50","'='",12340,"nM",4.91,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763108","Inhibition of BChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,352.35,0.63
"CHEMBL4061358","CCOc1ccc(Cc2nc3cc(ccc3n2CCC(C)C)C(=O)NCCC(C)C)cc1","IC50","'='",1600,"nM",5.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4020829","Inhibition of human BChE using BTC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method","J Med Chem",2018,435.61,5.85
"CHEMBL4076334","CCOc1ccc(Cc2nc3cc(ccc3n2CCC(C)C)C(=O)Nc4ccccc4)cc1","IC50","'='",1200,"nM",5.92,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4020829","Inhibition of human BChE using BTC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method","J Med Chem",2018,441.58,6.32
"CHEMBL3099499","CN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc7ccccc7)C(=O)N[C@@H](Cc8ccccc8)C(=O)OCc9ccccc9)cccc46","Ki","'='",61.77,"nM",7.21,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3098022","Inhibition of human butyrylcholine esterase","ACS Med. Chem. Lett.",2013,1151.42,NA
"CHEMBL4080395","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccc(F)cc4)c5ccccc5","IC50","'='",6100,"nM",5.21,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,444.51,5.18
"CHEMBL4066967","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccc(cc4)[N+](=O)[O-])c5ccccc5","IC50","'='",9910,"nM",5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,471.51,4.95
"CHEMBL4103021","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccccc4F)c5ccccc5","IC50","'='",3630,"nM",5.44,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,444.51,5.18
"CHEMBL3764762","CC1=C(Cl)C(=O)Oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12","IC50","'='",1680,"nM",5.78,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763139","Inhibition of human serum BuChE using S-butyrylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured up to 180 secs by spectrophotometric-based Ellman's method","Bioorg. Med. Chem.",2016,426.94,4.39
"CHEMBL3781564","C[N+](C)(C)CCOC(=O)c1ccc(Oc2nc(Oc3ccc(cc3)C(=O)OCC[N+](C)(C)C)nc(Oc4ccc(cc4)C(=O)OCC[N+](C)(C)C)n2)cc1","IC50","'='",3900,"nM",5.41,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3779862","Inhibition of human BuChE assessed as hydrolytic activity using butyrylthiocholine iodide as substrate measured for 15 mins by Ellmans assay","Eur. J. Med. Chem.",2016,747.87,4.84
"CHEMBL3290190","CN1C\C(=C\c2ccc(cc2)N3CCCC3)\C(=O)\C(=C\c4ccc(cc4)N5CCCC5)\C1","IC50","'='",66750,"nM",4.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3286139","Inhibition of BuChE (unknown origin) after 5 mins by Ellman's method","Eur. J. Med. Chem.",2014,427.59,4.87
"CHEMBL1912060","Clc1ccc2c(NCCCNC(=O)CCCCc3cccs3)c4CCCCc4nc2c1","IC50","'='",30.6,"nM",7.51,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1909586","Inhibition of human serum recombinant BChE after 20 mins using butyrylthiocholine iodide as a substrate by Ellman's assay","Eur. J. Med. Chem.",2011,456.06,6.16
"CHEMBL3122169","CCNCc1ccc2nc(c3CCCNc3c2c1)c4cccnc4","IC50","'='",2590,"nM",5.59,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3120164","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured after 5 mins by Ellman's method","Eur. J. Med. Chem.",2014,318.42,3.76
"CHEMBL504674","COc1ccc(cc1OC)C(=O)c2c(oc3ccccc23)c4ccc(OCCCCCCCN(C)Cc5ccccc5)cc4","IC50","'='",74100,"nM",4.13,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150277","Inhibition of human serum BuchE after 20 mins by Ellman's method","J. Med. Chem.",2008,591.75,8.81
"CHEMBL145361","COc1cc2CC(CC3CCN(Cc4ccccc4[N+](=O)[O-])CC3)C(=O)c2cc1OC","IC50","'='",91200,"nM",4.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3870312","Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,424.5,4.27
"CHEMBL171048","COc1cc2CC(CC3CCN(Cc4ccc(cc4)[N+](=O)[O-])CC3)C(=O)c2cc1OC","IC50","'='",85800,"nM",4.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3870312","Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,424.5,4.27
"CHEMBL3919441","COc1cc2CC(CC3CCN(Cc4cccc(C)n4)CC3)C(=O)c2cc1OC","IC50","'='",65700,"nM",4.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3870312","Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,394.51,4.06
"CHEMBL3971112","O=C1NCCCc2c1c3ccccc3n2CCc4ccccc4","IC50","'='",13,"nM",7.89,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3877261","Inhibition of human BChE pretreated for 20 mins followed by butyrylthiocholine iodide substrate addition measured for 5 mins by Ellman's method","Eur J Med Chem",2017,304.39,3.56
