"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL2019053","Oc1cc2OC(=CC(=O)c2cc1O)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",0.09,"nM",10.05,"CHEMBL220","Acetylcholinesterase","CHEMBL2016543","Inhibition of human erythrocytes AChE by Ellman's method","J. Med. Chem.",2012,628.6,7.25
"CHEMBL748","C[n+]1ccccc1\C=N\O","Kd","'='",31390,"nM",4.5,"CHEMBL220","Acetylcholinesterase","CHEMBL3826965","Binding affinity to VX-inhibited hemoglobin free erythrocyte ghost human AChE using acetylcholine iodide as substrate measured for 1 hr by spectrophotometry based Ellman method","Bioorg. Med. Chem.",2016,172.61,0.32
"CHEMBL87937","COCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1","EC50","'='",290,"nM",6.54,"CHEMBL220","Acetylcholinesterase","CHEMBL1135325","In vitro reversal of vecuronium-induced block in isolated guinea pig hemi-diaphragm.","Bioorg. Med. Chem. Lett.",2002,386.49,3.67
"CHEMBL288316","CC(C)OC[n+]1ccn(C)c1\C=N\O","IC50","'='",49000,"nM",4.31,"CHEMBL220","Acetylcholinesterase","CHEMBL1124669","Concentration required to inhibit 50% of acetylcholinesterase (AChE) in human erythrocyte(RBC).","J. Med. Chem.",1989,233.7,0.5
"CHEMBL1203537","CNC(=C(C#N)C#N)NCCNCc1oc(CN2CCCCC2)cc1","IC50","'='",830,"nM",6.08,"CHEMBL220","Acetylcholinesterase","CHEMBL1126972","Inhibition of guinea pig acetylcholinesterase","J. Med. Chem.",1993,378.91,1.42
"CHEMBL106418","CCCCCNc1cc(NCCSCc2oc(CN(C)C)cc2)c(cc1[N+](=O)[O-])[N+](=O)[O-]","IC50","'='",1200,"nM",5.92,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,465.58,5.11
"CHEMBL86835","C[N@+]1(Cc2ccccc2)CC[C@H](CCC(=O)c3ccc4OCCc4c3)CC1","IC50","'='",66,"nM",7.18,"CHEMBL220","Acetylcholinesterase","CHEMBL1135324","In vitro inhibition of human recombinant AChE.","Bioorg. Med. Chem. Lett.",2002,364.51,4.64
"CHEMBL553498","CCNC(=O)Oc1ccc2CCC(NCC#C)c2c1","IC50","'='",13700,"nM",4.86,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 4.50-28.6","J. Med. Chem.",2002,294.78,2
"CHEMBL594229","COc1cc2OC=C(C(=O)c2cc1OC)c3ccc(cc3)N4CCCC4","IC50","'='",1630,"nM",5.79,"CHEMBL220","Acetylcholinesterase","CHEMBL3045386","Inhibition of AChE (unknown origin)","Med Chem Res",2013,351.4,4.08
"CHEMBL155128","CC1CCN(Cc2ccc3ccccc3c2)CC1","IC50","'='",2900,"nM",5.54,"CHEMBL220","Acetylcholinesterase","CHEMBL1126158","Inhibition of acetylcholinesterase activity","J. Med. Chem.",1992,239.36,4.07
"CHEMBL104334","CN(C)Cc1oc(CSCCNc2cc(Nc3ncccc3[N+](=O)[O-])c(cc2[N+](=O)[O-])[N+](=O)[O-])cc1","IC50","'='",650,"nM",6.19,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,517.52,4.55
"CHEMBL1079905","CCCn1cnc2N(C)C(=O)N(CCCCC(=O)C)C(=O)c12","IC50","'='",6400,"nM",5.19,"CHEMBL220","Acetylcholinesterase","CHEMBL2401650","Inhibition of human AChE using acetylthiocholine iodide as substrate treated 5 mins before substrate addition measured up to 4 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,306.37,1.07
"CHEMBL164660","O=C1Oc2cc3occc3cc2C=C1","IC50","'='",6480,"nM",5.19,"CHEMBL220","Acetylcholinesterase","CHEMBL2401632","Inhibition of acetylcholinesterase (unknown origin) using acetylcholine iodide as substrate preincubated for 15 mins prior to substrate addition by spectrophotometric analysis","Bioorg. Med. Chem. Lett.",2013,186.17,2.54
"CHEMBL148882","CC(N(C)C)c1cccc(OC(=O)N(C)C)c1","IC50","'='",30,"nM",7.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes","J. Med. Chem.",2002,236.31,2.37
"CHEMBL147033","CN(C)C(=O)Oc1ccc2CCC(Cc2c1)NCC#C","IC50","'='",4100,"nM",5.39,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 2.2-10.1","J. Med. Chem.",2002,272.35,1.83
"CHEMBL2368067","C\C=C(/C)\C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2[C@H]1O)[C@H](C)N(C)C","IC50","'='",30199.52,"nM",4.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1136484","Compound was tested for the in silico inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2003,442.69,4.94
"CHEMBL225610","CN(CCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",2680,"nM",5.57,"CHEMBL220","Acetylcholinesterase","CHEMBL1144481","Inhibition of human erythrocyte AchE","Bioorg. Med. Chem.",2007,373.45,4.85
"CHEMBL376186","COc1ccccc1CN(C)CCCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2","IC50","'='",2180,"nM",5.66,"CHEMBL220","Acetylcholinesterase","CHEMBL1144481","Inhibition of human erythrocyte AchE","Bioorg. Med. Chem.",2007,459.59,6.42
"CHEMBL3604194","CN(C)c1ccc(cc1)C(=O)NCCCCNc2c3CCCCc3nc4ccccc24","IC50","'='",295,"nM",6.53,"CHEMBL220","Acetylcholinesterase","CHEMBL3603732","Inhibition of acetylcholinesterase in human erythrocytes using acetylthiocholine iodide substrate by spectrophotometric Ellman's method","Bioorg. Med. Chem.",2015,453.03,4.8
"CHEMBL204895","CCNC(=O)Oc1ccc2O[C@H]3OCC[C@@]3(C)c2c1","IC50","'='",100,"nM",7,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,263.29,2.19
"CHEMBL380830","CCNC(=O)Oc1ccc2O[C@H]3C[C@](C)(CO3)c2c1","IC50","'='",610,"nM",6.21,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,263.29,2.19
"CHEMBL206093","Cc1ccccc1NC(=O)Oc2ccc3O[C@@H]4OCC[C@]4(C)c3c2","IC50","'='",36,"nM",7.44,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,325.36,4
"CHEMBL155191","CC1Cc2ccccc2C1=O","IC50","'='",380,"nM",6.42,"CHEMBL220","Acetylcholinesterase","CHEMBL1126157","IC50 against acetylcholinesterase; value ranges from 1.3-380 nM.","J. Med. Chem.",1992,146.19,2.06
"CHEMBL3582205","CC1(C)CCN(Cc2ccc(cc2)c3cnc4[nH]c5cnc(cc5c4c3)C#N)CC1","IC50","'='",11,"nM",7.96,"CHEMBL220","Acetylcholinesterase","CHEMBL3580561","Inhibition of human acetylcholine esterase by horseradish peroxidase-coupled fluorescence assay","J. Med. Chem.",2015,395.51,5.27
"CHEMBL544637","CNC1CCc2ccc(OC(=O)N(C)C)cc12","IC50","'='",1070,"nM",5.97,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 0.99-1.20","J. Med. Chem.",2002,270.76,1.95
"CHEMBL319451","Nc1c2CCCC(O)c2nc3ccccc13","IC50","'='",476,"nM",6.32,"CHEMBL220","Acetylcholinesterase","CHEMBL1129252","Inhibition of Acetylcholinesterase in monkey red blood cell","J. Med. Chem.",1996,214.27,2.19
"CHEMBL1915765","CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4C[C@@H]3O","IC50","'='",11580,"nM",4.94,"CHEMBL220","Acetylcholinesterase","CHEMBL1914414","Inhibition of AChE assessed as hydrolysis of acetylcholine preincubated for 15 mins measured after 15 mins by colorimetric Ellman assay","Bioorg. Med. Chem. Lett.",2011,502.74,6.01
"CHEMBL383242","COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc23)cc1OC","IC50","'='",5500,"nM",5.26,"CHEMBL220","Acetylcholinesterase","CHEMBL1146949","Inhibition of AChE activity","Bioorg. Med. Chem. Lett.",2006,356.44,2.95
"CHEMBL284938","CCCCCCNC(=O)Oc1ccc2CC3N(C)CC[C@@]3(C)c2c1","IC50","'='",77,"nM",7.11,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,330.47,3.87
"CHEMBL34002","CCN1CC[C@]2(C)C1Cc3ccc(OC(=O)NC(C)(C)C)cc23","IC50","'='",12487,"nM",4.9,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,316.45,3.48
"CHEMBL518543","CC(=CCC1=C(Oc2c(CC=C(C)C)c(O)cc(O)c2C1=O)c3ccc(O)cc3O)C","Ki","'='",3100,"nM",5.51,"CHEMBL220","Acetylcholinesterase","CHEMBL3045386","Inhibition of AChE (unknown origin)","Med Chem Res",2013,422.48,5.3
"CHEMBL544126","CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1","IC50","'='",24.7,"nM",7.61,"CHEMBL220","Acetylcholinesterase","CHEMBL1134674","In vitro inhibition of human erythrocyte Acetylcholinesterase.","J. Med. Chem.",2001,455,4.9
"CHEMBL1651127","O=C(CCC1CCN(Cc2ccccc2)CC1)c3ccc4CCNCCc4c3","IC50","'='",25.12,"nM",7.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1649350","Inhibition of human acetylcholinesterase","Eur. J. Med. Chem.",2011,376.54,4.25
"CHEMBL32585","CC(OC[n+]1ccn(C)c1\C=N\O)C(C)(C)C","IC50","'='",11500,"nM",4.94,"CHEMBL220","Acetylcholinesterase","CHEMBL1124669","Concentration required to inhibit 50% of acetylcholinesterase (AChE) in human erythrocyte(RBC).","J. Med. Chem.",1989,275.78,1.53
"CHEMBL61221","CCCCCCCNc1c2CCCCc2nc3cc(C)ccc13","IC50","'='",130,"nM",6.89,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Inhibitory activity against human erythrocyte acetylcholinesterase","J. Med. Chem.",2000,310.49,5.8
"CHEMBL107254","CN(C)Cc1oc(CSCCNc2cc(Nc3ccc(F)cc3)c(cc2[N+](=O)[O-])[N+](=O)[O-])cc1","IC50","'='",680,"nM",6.17,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,489.53,5.39
"CHEMBL286690","CCN1CC[C@]2(C)C1Cc3ccc(OC(=O)NCc4ccccc4)cc23","IC50","'='",69,"nM",7.16,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,350.46,3.88
"CHEMBL156861","CNC(=O)Oc1ccc2c(c1Br)c3CC\C(=N\C)\c3n2C","IC50","'='",180,"nM",6.75,"CHEMBL220","Acetylcholinesterase","CHEMBL1151505","Inhibition of acetylcholinesterase.","Bioorg. Med. Chem. Lett.",1996,350.22,3.02
"CHEMBL176308","CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1[N+](=O)[O-])Cc2ccccc2[N+](=O)[O-]","IC50","'='",794.33,"nM",6.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1136713","Inhibitory concentration against acetylcholinesterase from human erythrocytes","J. Med. Chem.",2003,724.99,8.23
"CHEMBL314766","COC(=O)C[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1","IC50","'='",54,"nM",7.27,"CHEMBL220","Acetylcholinesterase","CHEMBL1135325","Concentration required for the inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2002,500.46,3.91
"CHEMBL208599","CCC1=CC2C[C@H](C1)c3c(N)c4ccc(Cl)cc4nc3C2","Ki","'='",0.026,"nM",10.59,"CHEMBL220","Acetylcholinesterase","CHEMBL1145007","Inhibitory activity against human AChE","J. Med. Chem.",2003,298.82,4.86
"CHEMBL149026","Cn1cc[n+](COCCC#C)c1\C=N\O","IC50","'='",14500,"nM",4.84,"CHEMBL220","Acetylcholinesterase","CHEMBL1124682","Reversible inhibition of acetylcholinesterase (AChE) by 50 % in human erythrocytes ","J. Med. Chem.",1989,243.69,0.12
"CHEMBL196116","COc1cc2ccnc3c2c(COC3(CC=C)OC)c1OC","IC50","'='",1e+05,"nM",4,"CHEMBL220","Acetylcholinesterase","CHEMBL1145264","Inhibitory concentration against acetylcholinesterase","Bioorg. Med. Chem. Lett.",2005,301.34,3.16
"CHEMBL465514","C[C@H](CC(=O)C[C@@H](C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC3=O","IC50","'='",18350,"nM",4.74,"CHEMBL220","Acetylcholinesterase","CHEMBL1914414","Inhibition of AChE assessed as hydrolysis of acetylcholine preincubated for 15 mins measured after 15 mins by colorimetric Ellman assay","Bioorg. Med. Chem. Lett.",2011,512.64,4.55
"CHEMBL3585374","Cc1ccc2[nH]c3CCN(CCCCCCN4CCc5[nH]c6ccc(C)cc6c5C4)Cc3c2c1","IC50","'='",190,"nM",6.72,"CHEMBL220","Acetylcholinesterase","CHEMBL3585239","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate after 20 mins by Ellmans method","MedChemComm",2014,454.66,6.24
"CHEMBL3577508","COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3ccc(OCCCCN(C)Cc4ccccc4)cc3","IC50","'='",950,"nM",6.02,"CHEMBL220","Acetylcholinesterase","CHEMBL3576829","Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate after 15 mins by Ellman's method","Eur. J. Med. Chem.",2015,503.6,5.78
"CHEMBL34222","CCCCCCNC(=O)Oc1ccc2CC3N(CC)CC[C@@]3(C)c2c1","IC50","'='",233,"nM",6.63,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,344.5,4.26
"CHEMBL409854","C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C(=O)\C=C\c5ccccc5)N(C)C","IC50","'='",19498.45,"nM",4.71,"CHEMBL220","Acetylcholinesterase","CHEMBL1136484","Compound was tested for the in silico inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2003,490.78,7.14
"CHEMBL222875","CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc4ccccc4OC","IC50","'='",169.82,"nM",6.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1149275","Inhibition of human recombinant AChE","J. Med. Chem.",2004,825.06,9.53
"CHEMBL24519","C[C@@]1(CO)[C@@H](O)CC[C@@]2(C)C1C[C@H](O)[C@@]3(C)OC4=C(C(=O)OC(=C4)c5ccncc5)C(=O)C23","IC50","'='",7900,"nM",5.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1133041","Inhibitory activity against Acetylcholinesterase","Bioorg. Med. Chem. Lett.",2000,455.51,2.19
"CHEMBL293896","Nc1c2Cc3cc(Cl)ccc3c2nc4ccccc14","IC50","'='",5370.32,"nM",5.27,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Experimental pIC50 values for the inhibition of acetylcholinesterase","J. Med. Chem.",2000,266.73,4.04
"CHEMBL3632846","COc1ccc2nc3CCCCc3c(NCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1","IC50","'='",4360,"nM",5.36,"CHEMBL220","Acetylcholinesterase","CHEMBL3632576","Inhibition of human recombinant AChE using acetylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured every 2 mins by Ellman's method","J. Med. Chem.",2015,503.64,5.07
"CHEMBL3597948","CCOC(=O)c1csc(NC(=O)C[n+]2ccc(\C=N\O)cc2)n1","Kd","'='",42000,"nM",4.38,"CHEMBL220","Acetylcholinesterase","CHEMBL3596175","Reactivation of sarin-inhibited human acetylcholinesterase assessed as dissociation constant incubated for 60 mins using ATChI substrate by DTNB dye based UV-visible spectrophotometry","Bioorg. Med. Chem.",2015,370.82,1.05
"CHEMBL3632992","Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",100,"nM",7,"CHEMBL220","Acetylcholinesterase","CHEMBL3632576","Inhibition of human recombinant AChE using acetylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured every 2 mins by Ellman's method","J. Med. Chem.",2015,564.17,7.27
"CHEMBL3632853","COc1ccc(cc1)C2=CC3=C(C[C@@]4(O)[C@@](C)(CC[C@@]5(O)C(C)(C)[C@@H](CC[C@]45C)OC(=O)C)O3)C(=O)O2","IC50","'='",3500,"nM",5.46,"CHEMBL220","Acetylcholinesterase","CHEMBL3632542","Inhibition of human AChE","Bioorg. Med. Chem. Lett.",2015,512.6,4.02
"CHEMBL142816","CCC1=CC2CC(C1)c3c(N)c4cc(Cl)ccc4nc3C2","IC50","'='",425,"nM",6.37,"CHEMBL220","Acetylcholinesterase","CHEMBL1133449","Inhibition of acetylcholinesterase isolated from Human erythrocytes.","J. Med. Chem.",2000,298.82,4.86
"CHEMBL3752451","O=C(NCCCCCCNc1c2CCCCc2nc3ccccc13)c4oc5ccccc5c4","IC50","'='",424,"nM",6.37,"CHEMBL220","Acetylcholinesterase","CHEMBL3751805","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,441.58,6.26
"CHEMBL3600555","CC1=CC2CC(C1)c3c(C2)nc4ccccc4c3NCCCCCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57","IC50","'='",1.48,"nM",8.83,"CHEMBL220","Acetylcholinesterase","CHEMBL3600329","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 20 mins prior to substrate addition by Ellman's method","Bioorg. Med. Chem.",2015,621.31,10.96
"CHEMBL1834808","CCCCCCCC\C=C/CCCCCCCC(=O)OCCCc1cc(OC)c2oc(cc2c1)c3ccc4OCOc4c3","IC50","'='",1800,"nM",5.75,"CHEMBL220","Acetylcholinesterase","CHEMBL1833820","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by spectrophotometric method","J. Nat. Prod.",2011,590.8,10.35
"CHEMBL1834807","CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCCCc1ccc2oc(cc2c1)c3ccc4OCOc4c3","IC50","'='",2700,"nM",5.57,"CHEMBL220","Acetylcholinesterase","CHEMBL1833820","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by spectrophotometric method","J. Nat. Prod.",2011,558.76,10.12
"CHEMBL1161718","Clc1ccc2N=C3CCCCCN3C(=C)c2c1","IC50","'='",501.19,"nM",6.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1138734","Inhibitory activity against human erythrocyte acetylcholinesterase","J. Med. Chem.",2004,246.74,4.23
"CHEMBL1952064","O\N=C\C1=NCCCN1Cc2ccc(Cl)cc2Cl","IC50","'='",9000,"nM",5.05,"CHEMBL220","Acetylcholinesterase","CHEMBL1949498","Inhibition of human recombinant AChE using acetylthiocholine as substrate after 1 hr by Ellman method","J. Med. Chem.",2012,322.62,3.06
"CHEMBL1952066","CCCCN1CC(C)(C)CN=C1\C=N\O","IC50","'='",93000,"nM",4.03,"CHEMBL220","Acetylcholinesterase","CHEMBL1949498","Inhibition of human recombinant AChE using acetylthiocholine as substrate after 1 hr by Ellman method","J. Med. Chem.",2012,247.77,1.99
"CHEMBL1952050","CC(C)CC\N=C(\C=N\O)/N(C)C","IC50","'='",17000,"nM",4.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1949498","Inhibition of human recombinant AChE using acetylthiocholine as substrate after 1 hr by Ellman method","J. Med. Chem.",2012,221.73,1.45
"CHEMBL1940616","COc1ccccc1CNCCCCCCNC2=CC(=O)c3ccccc3C2=O","IC50","'='",1850,"nM",5.73,"CHEMBL220","Acetylcholinesterase","CHEMBL1938257","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate after 20 mins preincubation by Ellman method","J. Med. Chem.",2011,392.5,3.9
"CHEMBL151861","CC(NCCc1cccc(OC(=O)N(C)C)c1)C#C","IC50","'='",170,"nM",6.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 0.16-0.18","J. Med. Chem.",2002,260.34,1.9
"CHEMBL436367","Nc1c2CCCCc2nc3OCCCc13","IC50","'='",455,"nM",6.34,"CHEMBL220","Acetylcholinesterase","CHEMBL1126001","In vitro inhibition of acetylcholinesterase isolated from human erythrocytes.","Bioorg. Med. Chem. Lett.",1991,204.27,1.87
"CHEMBL31561","Cc1ccc(C)cc1","IC50","'='",4900,"nM",5.31,"CHEMBL220","Acetylcholinesterase","CHEMBL1126157","IC50 against acetylcholinesterase; value ranges from 1-4900 nM.","J. Med. Chem.",1992,106.17,2.3
"CHEMBL1834079","COCCN1CCN(CC1)c2nccc(NC(c3ccccc3)c4ccccc4)n2","IC50","'='",39200,"nM",4.41,"CHEMBL220","Acetylcholinesterase","CHEMBL1833829","Inhibition of human AChE by Ellman's assay","Bioorg. Med. Chem. Lett.",2011,403.53,3.45
"CHEMBL1819178","Clc1ccc2c(NCCCCCCCOc3ccc(cc3)c4oc5ccccc5c4)c6CCCCc6nc2c1","IC50","'='",310,"nM",6.51,"CHEMBL220","Acetylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,539.12,9.62
"CHEMBL1819180","C(CCCNc1c2Cc3ccccc3c2nc4ccccc14)CCCNc5c6Cc7ccccc7c6nc8ccccc58","IC50","'='",455,"nM",6.34,"CHEMBL220","Acetylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,560.75,9.4
"CHEMBL343780","C\C=C(/C)\C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2C1=O)[C@H](C)N(C)C","IC50","'='",7079.46,"nM",5.15,"CHEMBL220","Acetylcholinesterase","CHEMBL1136484","Compound was tested for the in silico inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2003,440.67,5.15
"CHEMBL139424","C\C=C(/C)\C(=O)N[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O","IC50","'='",15848.93,"nM",4.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1136484","Compound was tested for the in silico inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2003,442.69,4.94
"CHEMBL89354","CC(C)(C)c1cccc(c1)C(=O)C(F)(F)F","IC50","'='",14.6,"nM",7.84,"CHEMBL220","Acetylcholinesterase","CHEMBL3621126","Inhibition of recombinant human AChE after 10 mins by Ellman assay","Bioorg. Med. Chem. Lett.",2015,230.23,3.73
"CHEMBL3623559","FC(F)C(=O)c1cnn(c1)C2CCCC2","IC50","'='",208,"nM",6.68,"CHEMBL220","Acetylcholinesterase","CHEMBL3621126","Inhibition of recombinant human AChE after 10 mins by Ellman assay","Bioorg. Med. Chem. Lett.",2015,214.21,2.45
"CHEMBL138072","CCC(=O)Oc1cc(ccc1C)[N+](C)(C)C","IC50","'='",3767.04,"nM",5.42,"CHEMBL220","Acetylcholinesterase","CHEMBL1130277","Inhibition acetylcholinesterase (AChE) enzyme.","J. Med. Chem.",1997,222.31,2.51
"CHEMBL1952060","O\N=C\C1=NCCN1Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F","IC50","'='",85000,"nM",4.07,"CHEMBL220","Acetylcholinesterase","CHEMBL1949498","Inhibition of human recombinant AChE using acetylthiocholine as substrate after 1 hr by Ellman method","J. Med. Chem.",2012,375.7,3.4
"CHEMBL3215816","Cc1ccc2ccc(CNCCCCCCCCNc3c4CCCCc4nc5ccccc35)c(O)c2n1","IC50","'='",0.5,"nM",9.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1177734","Inhibition of human erythrocyte AChE by Ellman's reaction","J. Med. Chem.",2010,569.62,7.22
"CHEMBL1243234","CNC(=O)Oc1ccc2N(Cc3ccccc3)[C@H]4N(Cc5ccccc5)CC[C@@]4(C)c2c1","IC50","'='",3560,"nM",5.45,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,427.55,4.91
"CHEMBL1243140","Cc1ccccc1NC(=O)Oc2ccc3N[C@H]4NCC[C@@]4(C)c3c2","IC50","'='",830,"nM",6.08,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,323.4,3.61
"CHEMBL1257996","CCCNc1c2CCCCc2nc3ccc(OC)cc13","IC50","'='",9200,"nM",5.04,"CHEMBL220","Acetylcholinesterase","CHEMBL1255181","Inhibition of human recombinant AChE after 5 mins","Bioorg. Med. Chem. Lett.",2010,306.84,3.94
"CHEMBL1917825","COc1ccc2nc3CCCCc3c(NCCCC=C)c2c1","IC50","'='",2200,"nM",5.66,"CHEMBL220","Acetylcholinesterase","CHEMBL1914376","Inhibition of human recombinant AChE after 5 mins using spectrophotometer by Ellman's method","Bioorg. Med. Chem. Lett.",2011,296.41,4.5
"CHEMBL340929","CC(C)(C)OC(=O)n1cc(\C=C\2/CN(Cc3ccccc3)CCC2=O)c4ccccc14","IC50","'='",30000,"nM",4.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1134784","Inhibitory concentration required against acetylcholinesterase activity","J. Med. Chem.",2001,416.52,5.28
"CHEMBL153865","CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1","IC50","'='",5.3,"nM",8.28,"CHEMBL220","Acetylcholinesterase","CHEMBL1126158","Inhibition of acetylcholinesterase activity","J. Med. Chem.",1992,243.35,2.77
"CHEMBL340216","COc1ccc2[nH]cc(\C=C\3/CN(Cc4ccccc4)CCC3=O)c2c1","IC50","'='",6000,"nM",5.22,"CHEMBL220","Acetylcholinesterase","CHEMBL1134784","Inhibitory concentration required against acetylcholinesterase activity","J. Med. Chem.",2001,346.43,4.03
